GCF_000742915	Klebsiella variicola	strong	208	55792	279469	ST1881-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi54	KL54	?-+*	None	93.90%	KL54_05_wzb,KL54_06_wzc,KL54_07_wclU,KL54_08_wzx,KL54_09_wzy,KL54_10_wckB,KL54_11_wcoS,KL54_12_gmd,KL54_14_wcaH,KL54_15_wcaI,KL54_18_manC	O3/O3a	?-	Good	98.88%	O3/O3a_01_manC	ST1881-1LV	16	24	21	27	47	22	75*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_000751755	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	65	151149	504820	ST1528	0	0	3	5	-	0	-	0	-	0	-	0	-	-	wzi15	KL35	?-+*	Good	95.30%	KL35_19_manB	O3/O3a	?-	Good	95.89%	O3/O3a_02_manB	ST1528	17	19	79	20	103	18	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;AphA2*	-	-	-	-	-	-	-	-	SulI	-	-	AmpH*	-	-	-	OKP-A-3;TEM-116	-
GCF_000783895	Klebsiella michiganensis	strong	5	6071363	6071363	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL152	none	Very high	98.27%		O1/O2v1	-+*	Good	72.14%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	126*	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-
GCF_000786375	Klebsiella variicola	strong	12	5584553	5584553	ST363-1LV	0	2	10	16	-	0	-	0	-	0	-	0	-	-	wzi422	KL126	+*	None	95.29%		OL103	none	Very high	96.56%		ST363-1LV	16	18	21	27	53	33	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-S1	-	MphA;MphA	-	CatB3*	Arr3	SulI;SulI;SulI;SulI?	TetC*	DfrA1;DfrA1	AmpH*;LEN-24*;OXA-1	KPC-6;KPC-6	CTX-M-15	-	TEM-135*	-
GCF_000812205	Klebsiella variicola	strong	3	5501013	5501013	ST197-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi210	KL103	none	Very high	99.94%		O3/O3a	none	Very high	99.24%		ST197-2LV	16	49	21	27	47	22	67*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_000826565	Klebsiella variicola	strong	91	186152	376398	ST919	0	1	4	5	-	0	-	0	-	0	-	0	-	-	wzi198	KL67	?-*	None	97.46%	KL67_07_wzy,KL67_10_wclH,KL67_11_wcqG,KL67_13_wzx,KL67_16_wcaJ	OL103	none	Very high	96.48%		ST919	16	24	21	27	47	22	188	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AphA15;AadB	-	-	-	-	-	-	-	-	SulI*	-	-	LEN-24*;AmpH*	-	SHV-12*	-	-	TEM-30*
GCF_000827665	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	52	286307	615991	ST2045	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi225	KL56	?-*	Good	96.86%	KL56_20_rmlC	O12	?-+	Good	99.48%	O12_04_rfbC	ST2045	18	22	26	22	94	13	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;OKP-B-15*?	-	-	-	-	-
GCF_000828055	Klebsiella variicola	strong	1	5521203	5521203	ST2263	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi251	KL16	*	Very high	97.35%		O3/O3a	none	Very high	99.36%		ST2263	16	18	21	154	47	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_000941635	Klebsiella variicola	strong	103	112297	336682	ST1611-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi515	KL114	?-	Good	97.28%	KL114_09_wciP,KL114_10_wzx	O3/O3a	?	Good	99.26%		ST1611-1LV	16	18	21	105	47	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_000986855	Klebsiella variicola	strong	58	159676	856167	ST347-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi269	KL25	-*	High	97.64%	KL25_09_wfeD	O5	none	Very high	99.57%		ST347-2LV	16	24	21	40	47	57	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001006545	Klebsiella michiganensis	strong	84	129254	535821	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL109	-+*	Good	93.26%	KL109_02_cpsACP	O1v1	?-+*	Low	73.07%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-5	-	-	-	-	-
GCF_001006575	Klebsiella variicola	strong	90	152679	480072	ST386-3LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi423	KL56	?-*	Good	95.18%	KL56_17_rmlB	OL103	?-+	Good	96.55%	OL103_01_rmlC	ST386-3LV	16	18	43	53*	38	22	75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001006625	Klebsiella variicola	strong	95	131443	363915	ST697	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi413	KL61	?-	Good	99.87%	KL61_17_manC,KL61_18_manB	O5	?-	Good	99.54%	O5_01_manC,O5_02_manB	ST697	60	18	21	27	53	17	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001022195	Klebsiella michiganensis	strong	12	6257473	6257473	0	0	2	8	21	-	0	-	0	-	0	-	0	-	-	0	KL70	-+	Good	99.62%	KL70_14_wcuN	O1v1	?-+*	None	73.45%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia;AadA2;AadA1-pm*?;AadA1-pm*?;AadB	-	-	GyrA-83I;ParC-80R	-	EreA*	-	-	-	SulI;SulI;SulI;SulI	-	DfrA32	OXY1-4*;OXA-2;OXA-2;OXA-2	KPC-2	SHV-30	-	-	TEM-30*;TEM-30*;TEM-30*;TEM-30*;TEM-30*;TEM-30*
GCF_001030705	Klebsiella oxytoca	strong	4	5941626	5941626	0	0	0	5	6	-	0	-	0	-	0	-	0	-	-	0	KL68	?+*	Low	85.80%		O5	*	High	81.66%		0	147*	126	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadB	-	-	GyrA-83T	-	-	-	Cmx*	-	SulI;SulI	-	DfrA10	OXY2-5	-	-	-	-	-
GCF_001030755	Klebsiella michiganensis	strong	13	1678624	2608520	0	0	2	8	13	-	0	-	0	-	0	-	0	-	-	0	KL43	-+*	Good	89.47%	KL43_02_cpsACP,KL43_15_wcpZ	O1/O2v1	-+*	Good	72.19%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia;AadA1-pm*?;Aac6-Ib*;AadA2*	-	-	QnrB2;GyrA-83I;ParC-80I	-	MphA	-	-	-	SulI	-	DfrA12	OXY1-4*;OXA-9	KPC-2	SHV-30	-	-	TEM-54*
GCF_001030775	Klebsiella oxytoca	strong	3	5857663	5857663	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL68	?+*	Low	87.99%		OL104	none	Very high	99.05%		0	147	126*	-	171*	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-8	-	-	-	-	-
GCF_001033575	Klebsiella variicola	strong	12	847045	2086681	ST447-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi289	KL107	?-+*	None	91.19%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O3/O3a	none	Very high	99.35%		ST447-2LV	16	24	30	33*	90	22	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001033665	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	4	5302576	5302576	ST622-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi425	KL127	*	Very high	96.22%		OL103	none	Very high	98.58%		ST622-3LV	17	19	39	20	35*	120*	162	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-3*	-
GCF_001033805	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	23	1253450	1678278	ST143	0	2	10	18	-	0	-	0	-	0	-	0	-	-	0	KL33	?-+*	None	74.90%	KL33_02_cpsACP,KL33_07_wzb,KL33_08_wzc,KL33_09_wckM,KL33_10_wckL,KL33_11_wcuQ,KL33_12_wzx,KL33_13_wckK,KL33_14_manC,KL33_15_manB,KL33_16_wbaZ,KL33_17_wcaJ,KL33_18_wzy,KL33_19_wckJ	O2v1	-+*	None	72.59%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC	ST143	17	19	29	25	35	21	53	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IId*;ArmA?;StrB*;StrA*;AadA1-pm*?	-	-	Qnr-S1	-	MsrE;MphE*	-	CatA2*	Arr3;Arr3	SulI;SulII	-	-	AmpH*	IMP-4	CTX-M-3;SHV-12	-	OKP-A-8	TEM-30*
GCF_001033825	Klebsiella variicola	strong	23	3241598	3241598	ST641	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi318	KL60	-	Good	99.13%	KL60_16,KL60_17_gnd	O5	none	Very high	99.59%		ST641	16	18	21	27	39	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001033915	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	14	5367682	5367682	ST2329-1LV	0	1	2	2	-	0	-	0	-	0	-	0	-	-	wzi193	KL125	*	High	90.14%		O12	-	High	98.81%	O12_05_wbbL	ST2329-1LV	18	22	26	108	11	13	192	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	CTX-M-14	-	OKP-B-5*?	-
GCF_001034045	Klebsiella variicola	strong	2	5598467	5598467	ST454	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi202	KL155	none	Perfect	100.00%		OL103	none	Very high	98.93%		ST454	16	24	21	27	29	22	105	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001034065	Klebsiella variicola	weak	12	1523481	2799861	ST1268-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi427	KL151	*	High	93.19%		O5	none	Very high	99.61%		ST1268-1LV	16	24	21	49	41	22	225	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001034125	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	5	5368155	5368155	ST1535	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi207	KL114	none	Very high	98.47%		O3/O3a	none	Very high	95.96%		ST1535	18	22	26	61	79	13	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-5*?	-
GCF_001038305	Klebsiella michiganensis	strong	116	360413	817693	0	0	1	9	13	-	0	-	0	-	0	-	0	-	-	0	KL107	?-+*	None	77.53%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	?-+*	Good	72.32%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac6-IIc;StrB;StrA;AadA2	-	-	GyrA-83T	-	EreA2?	-	CatA2*	-	SulII;SulI	TetD	DfrA19*	OXY1-1*	-	SHV-12	-	-	TEM-30*
GCF_001052235	Klebsiella grimontii	strong	256	67275	136357	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL19	?-+*	None	79.13%	KL19_02_cpsACP,KL19_08_wcuF,KL19_11_wctW,KL19_14	O1v1	-+*	Good	72.20%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4*	-	-	-	-	-
GCF_001052525	Klebsiella michiganensis	strong	313	45244	161750	0	0	0	2	3	-	0	-	0	-	0	-	0	-	-	0	KL107	-+*	None	78.16%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	Good	72.43%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	147*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Sat-2A	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-
GCF_001053665	Klebsiella grimontii	strong	351	47832	155074	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL137	-+*	None	76.16%	KL137_02_cpsACP,KL137_05_wzb,KL137_06_wzc,KL137_07_wbaP,KL137_08,KL137_09,KL137_10_wbaZ,KL137_11_wcuS,KL137_12_wzx,KL137_13_wcqH,KL137_14_wclK,KL137_15_wzy,KL137_16_wcuC	O1v1	-+*	Good	72.29%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4*	-	-	-	-	-
GCF_001053715	Klebsiella oxytoca	strong	214	82089	161303	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL20	?-+*	Low	82.32%	KL20_02_cpsACP,KL20_11_wcaO,KL20_12	O3b	?*	Good	85.44%		0	147	126	-	171	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-1	-	-	-	-	-
GCF_001053845	Klebsiella michiganensis	strong	373	40797	160856	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL70	+	Good	99.69%		O1v1	-+*	Good	72.21%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-5	-	-	-	-	-
GCF_001055795	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	309	29521	130000	ST1374-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi290	KL47	?-*	Good	95.37%	KL47_09,KL47_12_wcuT,KL47_13_wzx	O3/O3a	none	Very high	96.04%		ST1374-3LV	18	22	56	22	94*	13	320	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-1*	-
GCF_001056405	Klebsiella michiganensis	strong	445	27723	117354	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL20	?-+*	None	80.77%	KL20_02_cpsACP,KL20_08_wzy,KL20_09,KL20_11_wcaO,KL20_12	O1v1	-+*	Good	72.37%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-4*	-	-	-	-	-
GCF_001056445	Klebsiella michiganensis	strong	392	35072	105797	0	0	0	2	2	-	0	-	0	-	0	-	0	-	-	0	KL18	?-+*	None	75.48%	KL18_02_cpsACP,KL18_06_wzc,KL18_08_wcaA,KL18_09_wcuM,KL18_10_wbbL,KL18_11_wckF,KL18_12_wzy,KL18_13,KL18_14_wcuH,KL18_15_wzx	O1v1	?-+*	None	72.12%	O1/O2v1_02_wzt,O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY1-3*	-	-	-	-	-
GCF_001056525	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	116	85707	235530	ST367	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi233	KL1	?-+*	Good	94.22%	KL1_03_wzi,KL1_12_gmd,KL1_16_wcaJ	O3/O3a	none	Very high	95.92%		ST367	18	15	26	16	11	13	106	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-9*	-
GCF_001057685	unknown		344	36716	118914	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL70	+*	Good	93.14%		O1v1	-+*	Good	72.42%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	148*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY4-1*?	-	-	-	-	-
GCF_001063775	Klebsiella oxytoca	strong	580	22917	101252	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL27	?-+*	None	79.14%	KL27_02_cpsACP,KL27_08_wckI,KL27_09_wckS,KL27_10_wckR,KL27_13_wckQ,KL27_15_wctE,KL27_16_wctF	O5	*	High	81.68%		0	147	126	-	171	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-1	-	-	-	-	-
GCF_001065765	Klebsiella grimontii	strong	275	48695	187961	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL70	+	Good	96.89%		O1v1	-+*	Good	72.28%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	147*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4*	-	-	-	-	-
GCF_001065855	Klebsiella variicola	strong	217	86388	220134	ST697-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi161	KL13	?*	Good	95.96%		O5	?	Good	99.42%		ST697-2LV	28	18	21	27	68	17	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001066315	Klebsiella variicola	strong	173	78593	285028	ST539	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi357	KL120	none	Very high	99.73%		O3/O3a	none	Very high	99.34%		ST539	29	24	46	27	50	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001066535	Klebsiella variicola	strong	250	46020	209159	ST2317	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi352	KL113	?	Good	98.91%		O3/O3a	?	Good	99.36%		ST2317	16	24	21	38	267	130	200	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001068855	Klebsiella variicola	strong	301	32708	93273	ST344-3LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi35	KL35	?*	Good	95.87%		O3/O3a	?-	Good	99.33%	O3/O3a_08_wbdC	ST344-3LV	16	24	21	44	75	40*	103	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001076365	Klebsiella variicola	strong	230	59809	186198	ST681	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi339	KL105	*	Very high	96.69%		O5	none	Very high	99.64%		ST681	16	24	60	33	83	40	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001076525	Klebsiella variicola	strong	487	32590	137465	ST1872-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi339	KL105	?-*	Good	96.63%	KL105_11,KL105_12,KL105_15	O5	none	Very high	99.56%		ST1872-1LV	16	24	21	31	58*	40	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_001076805	Klebsiella grimontii	strong	140	117191	308758	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL74	-*	High	95.96%	KL74_15_wcoW	O1v1	-+*	Good	72.32%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	171*	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-4	-	-	-	-	-
GCF_001078195	Klebsiella oxytoca	strong	10	5783544	5783544	0	0	0	4	4	-	0	-	0	-	0	-	0	-	-	wzi531	KL128	-+*	None	77.57%	KL128_02_cpsACP,KL128_05_wzb,KL128_06_wzc,KL128_08_wcaA,KL128_09_wzy,KL128_10,KL128_11,KL128_12_wcuD,KL128_13_wcuS,KL128_15	OL104	+	None	98.99%		0	147*	126*	-	171*	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?	-	-	GyrA-83T	-	-	-	-	-	SulI	TetD	-	OXY2-2*	-	-	-	-	-
GCF_001078255	Klebsiella oxytoca	strong	9	3113045	3113045	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi531	KL74	?	Good	99.40%		OL104	?	Good	99.13%		0	147	126	-	171	-	149	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY2-8*	-	-	-	-	-
GCF_001208885	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	84	316178	951037	ST1807	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi97	KL46	?*	Good	98.08%		O3/O3a	?	Good	96.19%		ST1807	69	19	90	20	125	18	266	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-5*	-
GCF_001261795	Klebsiella variicola	strong	126	97031	220006	ST1688	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL130	?-+	Good	97.88%	KL130_10_wclP,KL130_11_wzx,KL130_13_wcuK	OL103	none	Very high	98.71%		ST1688	16	18	21	27	55	22	200	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*	-	-	-	-	-
GCF_001261815	Klebsiella variicola	strong	24	502119	1304786	ST357	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL107	-+*	None	86.24%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O5	none	Very high	99.77%		ST357	16	24	21	27	54	22	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_001261855	Klebsiella variicola	strong	88	103610	259356	ST357-1LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL124	-*	High	97.01%	KL124_14_wcaL,KL124_15_wzx	O3/O3a	none	Very high	99.33%		ST357-1LV	16	24	21	27	55	22	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	QnrB5*	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
